Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
ASM1683459v1,,Chlamydomonas schloesseri,NA,2n=,haploid,GCA_016834595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_016834595.1/,Contig,PacBio Sequel,Canu v. 1.7.1,130201002,1206536,30,457,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/834/595/GCA_016834595.1_ASM1683459v1/GCA_016834595.1_ASM1683459v1_genomic.fna.gz,NA
Genome assembly Closterium sp. NIES-65,,Closterium sp. NIES-65,NA,2n=,haploid,GCA_948144175.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_948144175.1/,Scaffold,PacBio Sequel  Illumina HiSeq 3000,canu,876339540,1206981,171,2724,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/144/175/GCA_948144175.1_Genome_assembly_Closterium_sp._NIES-65/GCA_948144175.1_Genome_assembly_Closterium_sp._NIES-65_genomic.fna.gz,NA
ASM2365750v1,,Camelina hispida,NA,2n=,haploid,GCA_023657505.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023657505.1/,Chromosome,ONT; Illumina,CANU v. 1.8,283127492,1208423,70,464,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/657/505/GCA_023657505.1_ASM2365750v1/GCA_023657505.1_ASM2365750v1_genomic.fna.gz,NA
ASM4011313v1,,Mimulus sookensis,NA,2n=,haploid,GCA_040113135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040113135.1/,Chromosome,PacBio,HifiSam v. 0.19.3; Proximo v. JULY-2021,572776844,1208617,130,899,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/113/135/GCA_040113135.1_ASM4011313v1/GCA_040113135.1_ASM4011313v1_genomic.fna.gz,38766685
ASM224581v2,,Micractinium conductrix,NA,2n=,haploid,GCA_002245815.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_002245815.2/,Contig,PacBio,HGAP v. 3,60773875,1210495,13,298,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/245/815/GCA_002245815.2_ASM224581v2/GCA_002245815.2_ASM224581v2_genomic.fna.gz,29178410
KWZ_r1.0,,Prunus kanzakura,NA,2n=,haploid,GCA_020521455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020521455.1/,Contig,Sequel,falcon v. 1.8.1,519843677,1220495,106,1544,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/521/455/GCA_020521455.1_KWZ_r1.0/GCA_020521455.1_KWZ_r1.0_genomic.fna.gz,NA
ASM3002103v2,,Notholithocarpus densiflorus,NA,2n=,haploid,GCA_030021035.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030021035.2/,Scaffold,Complete Genomics; Oxford Nanopore MinION,Supernova v. 2.X,771897578,1221895,153,11971,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/021/035/GCA_030021035.2_ASM3002103v2/GCA_030021035.2_ASM3002103v2_genomic.fna.gz,NA
ASM4276772v1,,Ageratina adenophora,NA,2n=,haploid,GCA_042767725.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042767725.1/,Chromosome,PacBio Sequel,Canu v. 1.9,3462048439,1227617,696,43141,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/767/725/GCA_042767725.1_ASM4276772v1/GCA_042767725.1_ASM4276772v1_genomic.fna.gz,NA
ICGEB_PK_21.2,,Parachlorella kessleri,NA,2n=,haploid,GCA_015712045.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_015712045.2/,Scaffold,Oxford Nanopore; Illumina MiSeq; Illumina HiSeq,MaSuRCA v. 3.4.2,53834847,1232053,11,142,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/712/045/GCA_015712045.2_ICGEB_PK_21.2/GCA_015712045.2_ICGEB_PK_21.2_genomic.fna.gz,NA
Pedinophyceae_YPF-701_genome,,Pedinophyceae sp. YPF-701,NA,2n=,haploid,GCA_916048055.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_916048055.1/,Contig,NA,NA,27899919,1232795,8,32,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/048/055/GCA_916048055.1_Pedinophyceae_YPF-701_genome/GCA_916048055.1_Pedinophyceae_YPF-701_genome_genomic.fna.gz,NA
ASM711570v1,,Dactylis glomerata,orchard grass,2n=,unresolved-diploid,GCA_007115705.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_007115705.1/,Scaffold,PacBio Sequel,FALCON v. 3.1,1775047629,1238511,435,3596,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/115/705/GCA_007115705.1_ASM711570v1/GCA_007115705.1_ASM711570v1_genomic.fna.gz,31276273
ASM2654106v1,,Canavalia ensiformis,jack bean,2n=,haploid,GCA_026541065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026541065.1/,Scaffold,Oxford Nanopore PromethION; Illumina HiSeq,FlyE v. 2.8.1; Racon v. 1.3.1; Pilon v. 1.22,535474123,1238787,123,1061,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/541/065/GCA_026541065.1_ASM2654106v1/GCA_026541065.1_ASM2654106v1_genomic.fna.gz,36377784
CAF_Sgla_1.0,,Sindora glabra,NA,2n=,haploid,GCA_020226215.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020226215.1/,Chromosome,PacBio Sequel,FALCON v. 0.3.0,1113791914,1241048,272,1506,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/226/215/GCA_020226215.1_CAF_Sgla_1.0/GCA_020226215.1_CAF_Sgla_1.0_genomic.fna.gz,NA
NBPGR_Kmethi_1,,Trigonella corniculata,NA,2n=,haploid,GCA_047302345.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_047302345.1/,Chromosome,Illumina HiSeq; Illumina NovaSeq; PacBio Sequel,HiFiasm v. 0.16.1-r375,798645394,1242270,179,1877,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/302/345/GCA_047302345.1_NBPGR_Kmethi_1/GCA_047302345.1_NBPGR_Kmethi_1_genomic.fna.gz,NA
ASM2663629v1,,Medakamo hakoo,NA,2n=,haploid,GCA_026636295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026636295.1/,Complete Genome,PacBio RSII,HGAP v. SMRT Analysis version 2.3 RS_HGAP_Assembly.3,15638232,1246908,6,16,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/636/295/GCA_026636295.1_ASM2663629v1/GCA_026636295.1_ASM2663629v1_genomic.fna.gz,36690657
BRT_1.0,,Brassica rapa subsp. rapa,turnip,2n=,haploid,GCA_018901965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_018901965.1/,Scaffold,PacBio Sequel II,CANU v. 1.8,315740060,1248795,49,711,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/901/965/GCA_018901965.1_BRT_1.0/GCA_018901965.1_BRT_1.0_genomic.fna.gz,NA
ASM2558364v1,,Gossypium ekmanianum,NA,2n=,haploid,GCA_025583645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025583645.1/,Chromosome,PacBio Sequel,FALCON v. 1,2340879381,1251287,579,4654,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/583/645/GCA_025583645.1_ASM2558364v1/GCA_025583645.1_ASM2558364v1_genomic.fna.gz,NA
KIB_Gang_2,,Guadua angustifolia,Colombian timber bamboo,2n=,haploid,GCA_036346375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036346375.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 1.0.0,1544474041,1256310,340,3585,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/346/375/GCA_036346375.1_KIB_Gang_2/GCA_036346375.1_KIB_Gang_2_genomic.fna.gz,NA
ASM2408581v1,,Flaveria linearis,NA,2n=,haploid,GCA_024085815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_024085815.1/,Chromosome,PacBio; Illumina,Hera v. 1.0,1654389844,1256375,348,3038,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/085/815/GCA_024085815.1_ASM2408581v1/GCA_024085815.1_ASM2408581v1_genomic.fna.gz,NA
ASM2520934v1,,Picochlorum sp. BPE23,NA,2n=,haploid,GCA_025209345.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025209345.1/,Contig,Illumina; PacBio,Flye v. 2.9-b1768,14824110,1257599,5,14,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/209/345/GCA_025209345.1_ASM2520934v1/GCA_025209345.1_ASM2520934v1_genomic.fna.gz,NA
arast.V10309.gnm1.PFL2,,Arachis stenosperma,NA,2n=,haploid,GCA_014773155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014773155.1/,Chromosome,PacBio Sequel; Illumina HiSeq,Mecat v. 1.0; BioNano scaffolding v. 2019; Allmaps scaffolding v. 0.8.4,1242277382,1268048,225,14187,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/773/155/GCA_014773155.1_arast.V10309.gnm1.PFL2/GCA_014773155.1_arast.V10309.gnm1.PFL2_genomic.fna.gz,NA
MSU_CaScop_1.0,,Carex scoparia,NA,2n=,haploid,GCA_024447655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_024447655.1/,Scaffold,Oxford Nanopore GridION,Flye v. JUNE-2020,297826131,1269691,61,738,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/655/GCA_024447655.1_MSU_CaScop_1.0/GCA_024447655.1_MSU_CaScop_1.0_genomic.fna.gz,NA
UGA_lav_v1,,Lavandula angustifolia,lavender,2n=,haploid,GCA_028984105.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028984105.1/,Chromosome,Oxford Nanopore MinION,Canu v. v1.8,794479280,1272228,178,1535,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/984/105/GCA_028984105.1_UGA_lav_v1/GCA_028984105.1_UGA_lav_v1_genomic.fna.gz,NA
VE_new,,Vriesea erythrodactylon,NA,2n=,haploid,GCA_042480485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042480485.1/,Chromosome,PacBio; Illumina,SOAPdenovo v. 2.0.4,417889587,1276806,101,511,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/480/485/GCA_042480485.1_VE_new/GCA_042480485.1_VE_new_genomic.fna.gz,NA
ASM893209v1,,Pyrus ussuriensis x Pyrus communis,NA,2n=,haploid,GCA_008932095.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_008932095.1/,Chromosome,PacBio Sequel,Canu v. 1.5; WTDBG v. 2018,510591591,1277337,119,1243,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/932/095/GCA_008932095.1_ASM893209v1/GCA_008932095.1_ASM893209v1_genomic.fna.gz,NA
ASM3422604v1,,Picochlorum sp. SENEW3,NA,2n=,haploid,GCA_034226045.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034226045.1/,Complete Genome,Oxford Nanopore MiniION;Illumina;Illumina NovaSeq,Canu v. 1.8;Mira v. 4.9;Hi-C Pro v. 3.1,4091095,1279571,2,3,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/226/045/GCA_034226045.1_ASM3422604v1/GCA_034226045.1_ASM3422604v1_genomic.fna.gz,NA
UMN_S.PABB004_v1,,Scenedesmus sp. PABB004,NA,2n=,haploid,GCA_014905635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014905635.1/,Chromosome,PacBio RS,Canu v. 1.8,39756104,1281093,10,77,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/905/635/GCA_014905635.1_UMN_S.PABB004_v1/GCA_014905635.1_UMN_S.PABB004_v1_genomic.fna.gz,34599635
ASM2123400v1,,Nephelium lappaceum,rambutan,2n=,haploid,GCA_021234005.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_021234005.1/,Chromosome,Illumina NovaSeq6000,HiRise v. 1.0,408890485,1284462,75,1335,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/234/005/GCA_021234005.1_ASM2123400v1/GCA_021234005.1_ASM2123400v1_genomic.fna.gz,NA
ASM1418258v1,,Eucalyptus coolabah,coolibah,2n=,haploid,GCA_014182585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014182585.1/,Chromosome,Oxford Nanopore MinION,Canu v. 1.9,606214921,1289208,149,935,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/585/GCA_014182585.1_ASM1418258v1/GCA_014182585.1_ASM1418258v1_genomic.fna.gz,NA
AGM_Bkoe_4.1,,Murraya koenigii,curry leaf,2n=,haploid,GCA_025617385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025617385.1/,Chromosome,Illumina X; BioNano Saphyr; Oxford Nanopore PromethION,Supernova v. 2.0.1; arcs v. 1.0.1; links v. 1.8.6; Hi-Rise v. September 2018; SSPACE-STANDARD v. 3.0; SSPACE-LongRead v. 1.1; Bionano Access v. 1.4.1; flye v. 2.7.1; pilon v. 1.23; RaGOO v. 1.1; GetOrganelle v. 1.6.4; plasmidspades v. 3.14.0,331558276,1306854,54,1515,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/617/385/GCA_025617385.1_AGM_Bkoe_4.1/GCA_025617385.1_AGM_Bkoe_4.1_genomic.fna.gz,NA
Avena_eriantha_BYU132_v1_assembly,,Avena eriantha,NA,2n=,haploid,GCA_910589775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_910589775.1/,Chromosome,NA,NA,3774564081,1314218,838,8228,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/589/775/GCA_910589775.1_Avena_eriantha_BYU132_v1_assembly/GCA_910589775.1_Avena_eriantha_BYU132_v1_assembly_genomic.fna.gz,NA
ASM3016916v1,,Centaurea solstitialis,yellow centaury,2n=,haploid,GCA_030169165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030169165.1/,Chromosome,PacBio Sequel; Illumina HiSeq,Wtdbg2 v. 2021; HiRise v. 2021,764870616,1316369,129,3209,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/169/165/GCA_030169165.1_ASM3016916v1/GCA_030169165.1_ASM3016916v1_genomic.fna.gz,NA
ASM2949068v1,,Schizonepeta tenuifolia,NA,2n=,haploid,GCA_029490685.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029490685.1/,Chromosome,PacBio; DNBseq; Hi-C,FALCON v. 3.0,761601021,1326458,174,2391,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/490/685/GCA_029490685.1_ASM2949068v1/GCA_029490685.1_ASM2949068v1_genomic.fna.gz,36609143
ASM2556357v1,,Acacia pycnantha,NA,2n=,haploid,GCA_025563575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025563575.1/,Scaffold,Oxford Nanopore PromethION; Illumina,NECAT v. 0.01,814379754,1331264,169,1697,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/563/575/GCA_025563575.1_ASM2556357v1/GCA_025563575.1_ASM2556357v1_genomic.fna.gz,NA
ASM2282859v1,,Nelumbo lutea,American lotus,2n=,haploid,GCA_022828595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_022828595.1/,Scaffold,Illumina; PacBio RSII,CANU v. 1.9,843507555,1337422,138,1652,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/828/595/GCA_022828595.1_ASM2282859v1/GCA_022828595.1_ASM2282859v1_genomic.fna.gz,35362164
Bnig_sang_1.1,,Brassica nigra,black mustard,2n=,haploid,GCA_016432835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_016432835.1/,Chromosome,Oxford Nanopore MinION,Canu v. 1.4,517852554,1342348,88,1787,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/432/835/GCA_016432835.1_Bnig_sang_1.1/GCA_016432835.1_Bnig_sang_1.1_genomic.fna.gz,33308149
ASM2985693v1,,Cyclocarya paliurus,qing qian liu,2n=,haploid,GCA_029856935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029856935.1/,Chromosome,PacBio Sequel,FALCON v. 0.7.0,583398324,1344185,120,1284,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/856/935/GCA_029856935.1_ASM2985693v1/GCA_029856935.1_ASM2985693v1_genomic.fna.gz,36775057
ASM3678586v1,,Coffea canephora,robusta coffee,2n=,haploid,GCA_036785865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036785865.1/,Chromosome,Illumina HiSeq; 454; PacBio RSII,MHAP v. 2015-01-20,672320652,1351634,111,3757,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/785/865/GCA_036785865.1_ASM3678586v1/GCA_036785865.1_ASM3678586v1_genomic.fna.gz,NA
ASM2978341v1,,Anisodus acutangulus,NA,2n=,haploid,GCA_029783415.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029783415.1/,Chromosome,Oxford Nanopore PromethION; Hi-C,SMARTdenovo v. Jan-2021,1260427823,1351817,282,1884,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/783/415/GCA_029783415.1_ASM2978341v1/GCA_029783415.1_ASM2978341v1_genomic.fna.gz,NA
ASM936387v1,,Mikania micrantha,bittervine,2n=,haploid,GCA_009363875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_009363875.1/,Chromosome,PacBio RSII; PacBio Sequel,Canu v. 1.6; FALCON v. 1.2.0; FALCON-Unzip v. 1.1.1,1790483722,1353263,250,4414,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/363/875/GCA_009363875.1_ASM936387v1/GCA_009363875.1_ASM936387v1_genomic.fna.gz,NA
ASM4364339v1,,Suaeda salsa,NA,2n=,haploid,GCA_043643395.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_043643395.1/,Chromosome,Illumina HiSeq,FALCON v. 07-2020,437577990,1356573,76,1589,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/643/395/GCA_043643395.1_ASM4364339v1/GCA_043643395.1_ASM4364339v1_genomic.fna.gz,38984778
ASM2690136v1,,Sesbania bispinosa,katsakatsa,2n=,haploid,GCA_026901365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026901365.1/,Contig,PacBio,FALCON v. 0.3.0,1038494862,1360972,251,1235,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/901/365/GCA_026901365.1_ASM2690136v1/GCA_026901365.1_ASM2690136v1_genomic.fna.gz,NA
ASM1229516v1,,Asparagus setaceus,asparagus fern,2n=,haploid,GCA_012295165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_012295165.1/,Chromosome,Oxford Nanopore GridION,Canu v. 1.8,710030387,1367059,136,1879,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/295/165/GCA_012295165.1_ASM1229516v1/GCA_012295165.1_ASM1229516v1_genomic.fna.gz,32257234
ASM4143026v1,,Sideritis scardica,NA,2n=,haploid,GCA_041430265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041430265.1/,Scaffold,PacBio Sequel; Illumina HiSeq; NovoSeq,Canu v. 2.2; SALSA v. 2.3; SSPACE v. 3.0,1073687441,1368502,128,1612,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/430/265/GCA_041430265.1_ASM4143026v1/GCA_041430265.1_ASM4143026v1_genomic.fna.gz,NA
ASM2234340v2,,Adiantum nelumboides,NA,2n=,haploid,GCA_022343405.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_022343405.2/,Contig,PacBio Sequel,Nextdenovo v. v2.3.0,6272107417,1373929,1324,11766,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/343/405/GCA_022343405.2_ASM2234340v2/GCA_022343405.2_ASM2234340v2_genomic.fna.gz,NA
ASM1902251v1,,Quercus aquifolioides,NA,2n=,haploid,GCA_019022515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019022515.1/,Chromosome,PacBio RSII; Illumina,FALCON v. 0.3.0,926410886,1374808,216,1059,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/022/515/GCA_019022515.1_ASM1902251v1/GCA_019022515.1_ASM1902251v1_genomic.fna.gz,NA
ASM1909614v1,,Vigna mungo var. mungo,NA,2n=,haploid,GCA_019096145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019096145.1/,Scaffold,Illumina HiSeq; Oxford Nanopore GridION,MaSuRCA v. 3.3.4,475447759,1378627,105,1080,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/096/145/GCA_019096145.1_ASM1909614v1/GCA_019096145.1_ASM1909614v1_genomic.fna.gz,34045617
AKTIVAN_assembly,,Scilla litardierei,NA,2n=,haploid,GCA_030789695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030789695.1/,Chromosome,PacBio HiFi,HiFiasm v. 0.19.3-r572,3692946261,1380720,720,17151,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/789/695/GCA_030789695.1_AKTIVAN_assembly/GCA_030789695.1_AKTIVAN_assembly_genomic.fna.gz,37445933
PproONT_v1.0,,Patellifolia procumbens,NA,2n=,haploid,GCA_947645195.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_947645195.1/,Contig,ONT,Canu,977011471,1392274,131,1542,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/645/195/GCA_947645195.1_PproONT_v1.0/GCA_947645195.1_PproONT_v1.0_genomic.fna.gz,NA
ASM2091643v1,,Oxytropis ochrocephala,NA,2n=,haploid,GCA_020916435.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020916435.1/,Chromosome,Illumina NovaSeq; Oxford Nanopore PromethION,Canu v. 1.5; Pilon v. 1.24; Racon v. 1.4.21,958828207,1397088,227,972,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/916/435/GCA_020916435.1_ASM2091643v1/GCA_020916435.1_ASM2091643v1_genomic.fna.gz,NA
UVic_VacVit_m_1,,Vaccinium vitis-idaea var. minus,NA,2n=,haploid,GCA_034642315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034642315.1/,Contig,Oxford Nanopore MinION; Illumina NovaSeq,Canu v. 2.2; SmartDenovo v. 1.4.0,518641823,1400217,108,696,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/642/315/GCA_034642315.1_UVic_VacVit_m_1/GCA_034642315.1_UVic_VacVit_m_1_genomic.fna.gz,38142435
ZJU_Lfor_1.0,,Liquidambar formosana,Formosan gum,2n=,haploid,GCA_039720395.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039720395.1/,Chromosome,PacBio Sequel; Illumina HiSeq; Illumina NovaSeq,FALCON v. 0.3.0,717867497,1401916,153,1015,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/720/395/GCA_039720395.1_ZJU_Lfor_1.0/GCA_039720395.1_ZJU_Lfor_1.0_genomic.fna.gz,38343032
CpurpureusR40_1_0,,Ceratodon purpureus,NA,2n=,haploid,GCA_014871385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014871385.1/,Chromosome,PacBio Sequel1,MECAT v. 1.0,358011043,1405213,73,601,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/871/385/GCA_014871385.1_CpurpureusR40_1_0/GCA_014871385.1_CpurpureusR40_1_0_genomic.fna.gz,NA
Salk_teff_dabbi_3.0,,Eragrostis tef,tef,2n=,haploid,GCA_024500355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_024500355.1/,Chromosome,PacBio RSII; Illumina HiSeq,Canu v. 1.4; 3D-DNA v. 180922,574409302,1422386,121,1541,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/355/GCA_024500355.1_Salk_teff_dabbi_3.0/GCA_024500355.1_Salk_teff_dabbi_3.0_genomic.fna.gz,32060277
ddNasOffi1.1,,Nasturtium officinale,watercress,2n=,haploid,GCA_963854855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963854855.1/,Chromosome,PacBio Arima2,various,224905680,1424452,46,264,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/854/855/GCA_963854855.1_ddNasOffi1.1/GCA_963854855.1_ddNasOffi1.1_genomic.fna.gz,NA
ASM966300v1,,Actinidia chinensis,golden kiwifruit,2n=,haploid,GCA_009663005.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_009663005.1/,Chromosome,PacBio Sequel,Quickmerge v. 0.2; Canu v. 1.5; wtdbg v. 1.2.8; FALCON v. 0.7,653861668,1433402,130,2366,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/663/005/GCA_009663005.1_ASM966300v1/GCA_009663005.1_ASM966300v1_genomic.fna.gz,31645971
Micromonas commoda UHM1065,,Micromonas commoda,NA,2n=,haploid,GCA_042767025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042767025.1/,Complete Genome,PacBio Sequel,Canu v. 1.9,21012695,1435598,7,17,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/767/025/GCA_042767025.1_Micromonas_commoda_UHM1065/GCA_042767025.1_Micromonas_commoda_UHM1065_genomic.fna.gz,NA
cbCalCord2.1,,Calliergon cordifolium,NA,2n=,haploid,GCA_964639475.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964639475.1/,Chromosome,PacBio Arima2,various,661910363,1440578,142,1825,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/639/475/GCA_964639475.1_cbCalCord2.1/GCA_964639475.1_cbCalCord2.1_genomic.fna.gz,NA
ME02_01.v2.1,,Actinidia melanandra,NA,2n=,haploid,GCA_042477565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042477565.1/,Chromosome,Oxford Nanopore PromethION; Illumina MiSeq,Flye v. 2.9.3; Supernova v. MAY-2023; YAHS v. 1.2a.2,654145163,1451297,115,1741,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/477/565/GCA_042477565.1_ME02_01.v2.1/GCA_042477565.1_ME02_01.v2.1_genomic.fna.gz,NA
ASM4014435v1,,Apatococcus lobatus,NA,2n=,haploid,GCA_040144355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040144355.1/,Scaffold,PacBio Sequel I,Flye v. 2.7-b1587,106219247,1454367,18,225,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/144/355/GCA_040144355.1_ASM4014435v1/GCA_040144355.1_ASM4014435v1_genomic.fna.gz,38789482
Yrk_Pbra_ont_1,,Papaver bracteatum,great scarlet poppy,2n=,haploid,GCA_023529315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023529315.1/,Scaffold,Oxford Nanopore PromethION,FLYE version 2.8-b1674 v. 2019,2150146897,1454629,403,5484,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/529/315/GCA_023529315.1_Yrk_Pbra_ont_1/GCA_023529315.1_Yrk_Pbra_ont_1_genomic.fna.gz,NA
